PARID,BOROCODE,BLOCK,LOT,TAXYEAR,STREET NUMBER,STREET NAME,Postcode,BLDG_CLASS,TAXCLASS,OWNER_NAME,Borough,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
1012901210,1,1290,1210,2021,2,EAST 55 STREET,10022,RH,4,ONTARIO INC.,MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901211,1,1290,1211,2021,2,EAST 55 STREET,10022,RH,4,"ST. REGIS RESIDENCE CLUB, NEW YORK INC.",MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901212,1,1290,1212,2021,2,EAST 55 STREET,10022,RH,4,FIFTH AND FIFTY-FIFTH CONDOMINIUM,MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901213,1,1290,1213,2021,2,EAST 55 STREET,10022,RH,4,"FIFTH AND FIFTY-FIFTH RESIDENCE CLUB ASS OCIATION,",MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901214,1,1290,1214,2021,2,EAST 55 STREET,10022,RH,4,FIFTH & FIFTY-FIFTH RESIDENCE CLUB,MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901215,1,1290,1215,2021,2,EAST 55 STREET,10022,RH,4,"ALL FIVES, LLC",MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901216,1,1290,1216,2021,2,EAST 55 STREET,10022,RH,4,WILLIAM FRIEDBERG AS TRUSTEE,MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901217,1,1290,1217,2021,2,EAST 55 STREET,10022,RH,4,"ST. REGIS RESIDENCE CLUB, NEW YORK INC.",MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901218,1,1290,1218,2021,2,EAST 55 STREET,10022,RH,4,"FIFTH AND FIFTY-FIFTH RESIDENCE CLUB ASS OCIATION,",MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901219,1,1290,1219,2021,2,EAST 55 STREET,10022,RH,4,MYNT PEARL 66 LLC,MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901220,1,1290,1220,2021,2,EAST 55 STREET,10022,RH,4,"ST. REGIS RESIDENCE CLUB, NEW YORK INC.",MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901221,1,1290,1221,2021,2,EAST 55 STREET,10022,RH,4,DAYTONA 5-55 LLC,MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901222,1,1290,1222,2021,2,EAST 55 STREET,10022,RH,4,"ROBERT A. MCCABE, JR., AS TRUSTEE",MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901223,1,1290,1223,2021,2,EAST 55 STREET,10022,RH,4,NFA HOLDINGS LIMITED,MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901224,1,1290,1224,2021,2,EAST 55 STREET,10022,RH,4,"ST. REGIS RESIDENCE CLUB, NEW YORK INC.",MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901225,1,1290,1225,2021,2,EAST 55 STREET,10022,RH,4,SECOYA PARTNERS LLC D/B/A SECOYA PARTNER S OF DELAW,MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901226,1,1290,1226,2021,2,EAST 55 STREET,10022,RH,4,SECOYA PARTNERS LLC D/B/A SECOYA PARTNER S,MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901227,1,1290,1227,2021,2,EAST 55 STREET,10022,RH,4,"ST. REGIS RESIDENCE CLUB, NEW YORK INC.",MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901228,1,1290,1228,2021,2,EAST 55 STREET,10022,RH,4,QIA SR NY CONDO LLC,MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901229,1,1290,1229,2021,2,EAST 55 STREET,10022,RH,4,"UNIT 1011, LLC",MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901230,1,1290,1230,2021,2,EAST 55 STREET,10022,RH,4,"UNIT 1015, LLC",MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901231,1,1290,1231,2021,2,EAST 55 STREET,10022,RH,4,"ST. REGIS RESIDENCE CLUB, NEW YORK INC.",MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901232,1,1290,1232,2021,2,EAST 55 STREET,10022,RH,4,"GHP WATER STREET, LLC",MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901233,1,1290,1233,2021,2,EAST 55 STREET,10022,RH,4,"ST. REGIS RESIDENCE CLUB, NEW YORK INC.",MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901234,1,1290,1234,2021,2,EAST 55 STREET,10022,RH,4,QIA SR NY CONDO LLC,MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901235,1,1290,1235,2021,2,EAST 55 STREET,10022,RH,4,THE BOARD OF DIRECTORS OF THE FIFTH,MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901236,1,1290,1236,2021,2,EAST 55 STREET,10022,RH,4,"HWC 2 EAST 55, LLC",MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901237,1,1290,1237,2021,2,EAST 55 STREET,10022,RH,4,QIA SR NY CONDO LLC,MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901238,1,1290,1238,2021,2,EAST 55 STREET,10022,RH,4,"527 HARBOR POINT, LLC",MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901239,1,1290,1239,2021,2,EAST 55 STREET,10022,RH,4,QIA SR NY CONDO LLC,MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901240,1,1290,1240,2021,2,EAST 55 STREET,10022,RH,4,"KERSHNER, VANCE",MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901241,1,1290,1241,2021,2,EAST 55 STREET,10022,RH,4,"KERSHNER, VANCE",MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901242,1,1290,1242,2021,2,EAST 55 STREET,10022,RH,4,QIA SR NY CONDO LLC,MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901243,1,1290,1243,2021,2,EAST 55 STREET,10022,RH,4,JANE P. FITZPATRICK MARITAL TRUST,MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901244,1,1290,1244,2021,2,EAST 55 STREET,10022,RH,4,"SVO RESIDENCE CLUB SALES OF NEW YORK, IN C",MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901245,1,1290,1245,2021,2,EAST 55 STREET,10022,RH,4,MALDIVAS USA INC,MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901246,1,1290,1246,2021,2,EAST 55 STREET,10022,RH,4,QIA SR NY CONDO LLC,MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901247,1,1290,1247,2021,2,EAST 55 STREET,10022,RH,4,FIFTH AVENUE HOTEL SUITES LLC,MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012901248,1,1290,1248,2021,2,EAST 55 STREET,10022,RH,4,QIA SR NY CONDO LLC,MANHATTAN,40.761559,-73.974681,105,4,102,1035762,1012907502,Midtown-Midtown South
1012931001,1,1293,1001,2021,53,EAST 57 STREET,10022,RH,4,GREENPOINT-GOLDMAN CORP,MANHATTAN,40.762088,-73.971862,105,4,11202,1077862,1012937501,Midtown-Midtown South
1012990023,1,1299,23,2021,137,EAST 44 STREET,10017,H2,4,HOTEL GRAND CENTRAL LLC,MANHATTAN,40.752474,-73.974446,106,4,92,1036175,1012990023,Turtle Bay-East Midtown
1012991001,1,1299,1001,2021,451,LEXINGTON AVENUE,10017,RH,4,451 LEXINGTON REALTY LLC,MANHATTAN,40.753138,-73.974803,106,4,92,1036183,1012997501,Turtle Bay-East Midtown
1013020021,1,1302,21,2021,501,LEXINGTON AVENUE,10017,H3,4,ROGER SMITH NEW YORK LLC,MANHATTAN,40.75471,-73.973655,106,4,92,1036208,1013020021,Turtle Bay-East Midtown
1013020030,1,1302,30,2021,147,EAST 47 STREET,10017,H3,4,SJM 145 ASSOCIATES LLC,MANHATTAN,40.754367,-73.973117,106,4,92,1089688,1013020030,Turtle Bay-East Midtown
1013020043,1,1302,43,2021,144,EAST 48 STREET,10017,H3,4,48TH STREET HOTEL LLC,MANHATTAN,40.755062,-73.972868,106,4,92,1036218,1013020043,Turtle Bay-East Midtown
1013020051,1,1302,51,2021,509,LEXINGTON AVENUE,10017,H1,4,"DIAMONDROCK NY LEX OWNER, LLC",MANHATTAN,40.75496,-73.973471,106,4,92,1036219,1013020051,Turtle Bay-East Midtown
1013030014,1,1303,14,2021,111,EAST 48 STREET,10017,H1,4,"111 EAST 48TH STREET HOLDINGS, LLC",MANHATTAN,40.75555,-73.973979,105,4,92,1036224,1013030014,Turtle Bay-East Midtown
1013030053,1,1303,53,2021,525,LEXINGTON AVENUE,10017,H1,4,"LEXINGTON AVENUE HOTEL, L.P.",MANHATTAN,40.755685,-73.972943,106,4,92,1036232,1013030053,Turtle Bay-East Midtown
1013031301,1,1303,1301,2021,517,LEXINGTON AVENUE,10017,RH,4,"LEXINGTON HOLDING ASSOCIATES, LLC",MANHATTAN,40.755232,-73.972969,106,4,92,1090523,1013037502,Turtle Bay-East Midtown
1013040020,1,1304,20,2021,541,LEXINGTON AVENUE,10022,H1,4,DCH LEX PROPCO SUB LP,MANHATTAN,40.756162,-73.972593,106,4,100,1036441,1013040020,Turtle Bay-East Midtown
1013040026,1,1304,26,2021,145,EAST 49 STREET,10017,HS,4,145 EAST 49TH STREET,MANHATTAN,40.75564,-73.97225,106,4,100,1036443,1013040026,Turtle Bay-East Midtown
1013040041,1,1304,41,2021,150,EAST 50 STREET,10022,HB,4,SAN CARLOS BLDG CO,MANHATTAN,40.75623,-73.971752,106,4,100,1036447,1013040041,Turtle Bay-East Midtown
1013041002,1,1304,1002,2021,301,PARK AVENUE,10022,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.756648,-73.974358,105,4,100,1084771,1013047501,Turtle Bay-East Midtown
1013041003,1,1304,1003,2021,301,PARK AVENUE,10022,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.756648,-73.974358,105,4,100,1084771,1013047501,Turtle Bay-East Midtown
1013050020,1,1305,20,2021,557,LEXINGTON AVENUE,10022,H1,4,"125 EAST 50TH STREET CO., LLC",MANHATTAN,40.756587,-73.972283,106,4,100,1036452,1013050020,Turtle Bay-East Midtown
1013050028,1,1305,28,2021,145,EAST 50 STREET,10022,HS,4,"KIMBERLY HOLDINGS, LLC",MANHATTAN,40.756266,-73.971792,106,4,100,1036454,1013050028,Turtle Bay-East Midtown
1013050032,1,1305,32,2021,151,EAST 50 STREET,10022,HS,4,"KIMBERLY HOLDINGS, LLC",MANHATTAN,40.75623,-73.971702,106,4,100,1036455,1013050032,Turtle Bay-East Midtown
1013050033,1,1305,33,2021,155,EAST 50 STREET,10022,HS,4,"155 EAST 50TH STREET CO., LLC",MANHATTAN,40.756206,-73.971644,106,4,100,1036456,1013050033,Turtle Bay-East Midtown
1013051001,1,1305,1001,2021,569,LEXINGTON AVENUE,10022,RH,4,"RLJ III - DBT METROPOLITAN MANHATTAN, LP",MANHATTAN,40.756917,-73.972044,106,4,100,1036458,1013057501,Turtle Bay-East Midtown
1013071004,1,1307,1004,2021,866,3 AVENUE,10022,RH,4,DIAMONDROCK MANHATTAN,MANHATTAN,40.757435,-73.9696,106,4,100,1036469,1013077501,Turtle Bay-East Midtown
1013090005,1,1309,5,2021,111,EAST 54 STREET,10022,H5,4,THE BROOK INC,MANHATTAN,40.759434,-73.971541,105,4,100,1036477,1013090005,Turtle Bay-East Midtown
1013090044,1,1309,44,2021,152,EAST 55 STREET,10022,HB,4,"CARVI PROPERTIES, INC",MANHATTAN,40.759364,-73.969484,106,4,100,1036486,1013090044,Turtle Bay-East Midtown
1013100012,1,1310,12,2021,127,EAST 55 STREET,10022,H3,4,NYC 55 CORP,MANHATTAN,40.759815,-73.970502,105,4,100,1036510,1013100012,Turtle Bay-East Midtown
1013110005,1,1311,5,2021,109,EAST 56 STREET,10022,H7,4,111 E 56TH ST INC,MANHATTAN,40.760701,-73.970671,105,4,11203,1036867,1013110005,Turtle Bay-East Midtown
1013110052,1,1311,52,2021,687,LEXINGTON AVENUE,10022,HS,4,JOLLY TINKER INC,MANHATTAN,40.760564,-73.969386,106,4,11203,1036889,1013110052,Turtle Bay-East Midtown
1013110058,1,1311,58,2021,690,LEXINGTON AVENUE,10022,H2,4,SOL GOLDMAN INVESTMENTS LLC,MANHATTAN,40.760641,-73.969353,105,4,11203,1036890,1013110058,Turtle Bay-East Midtown
1013110059,1,1311,59,2021,698,LEXINGTON AVENUE,10022,H2,4,SOL GOLDMAN INVESTMENTS LLC,MANHATTAN,40.76083,-73.969216,105,4,11203,1036891,1013110059,Turtle Bay-East Midtown
1013150044,1,1315,44,2021,214,EAST 42 STREET,10017,H1,4,DK WGC FEE OWNER LLC,MANHATTAN,40.750415,-73.973635,106,4,88,1037547,1013150044,Turtle Bay-East Midtown
1013170019,1,1317,19,2021,231,EAST 43 STREET,10017,H3,4,"HOSPITALITY FINANCE COMPANY TWO, LLC",MANHATTAN,40.751104,-73.973137,106,4,88,1037560,1013170019,Turtle Bay-East Midtown
1013180029,1,1318,29,2021,837,2 AVENUE,10017,H9,4,837 SECOND AVE REALTY LLC,MANHATTAN,40.751548,-73.970964,106,4,90,1037575,1013180029,Turtle Bay-East Midtown
1013181001,1,1318,1001,2021,219,EAST 44 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.751809,-73.972876,106,4,90,1090529,1013187502,Turtle Bay-East Midtown
1013190034,1,1319,34,2021,234,EAST 46 STREET,10017,HS,4,234 EAST 46TH STREET PROPERTY OWNER LLC,MANHATTAN,40.752942,-73.97171,106,4,90,1037594,1013190034,Turtle Bay-East Midtown
1013191303,1,1319,1303,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191304,1,1319,1304,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191305,1,1319,1305,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191306,1,1319,1306,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191307,1,1319,1307,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191308,1,1319,1308,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191309,1,1319,1309,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191310,1,1319,1310,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191311,1,1319,1311,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191312,1,1319,1312,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191313,1,1319,1313,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191314,1,1319,1314,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191315,1,1319,1315,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191316,1,1319,1316,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191317,1,1319,1317,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191318,1,1319,1318,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191319,1,1319,1319,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191320,1,1319,1320,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191321,1,1319,1321,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191322,1,1319,1322,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191323,1,1319,1323,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191324,1,1319,1324,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191325,1,1319,1325,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191326,1,1319,1326,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191327,1,1319,1327,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191328,1,1319,1328,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191329,1,1319,1329,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191330,1,1319,1330,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191331,1,1319,1331,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191332,1,1319,1332,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191333,1,1319,1333,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191334,1,1319,1334,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191335,1,1319,1335,2021,205,EAST 45 STREET,10017,RH,4,UNAVAILABLE OWNER,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191336,1,1319,1336,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191337,1,1319,1337,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191338,1,1319,1338,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191339,1,1319,1339,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191340,1,1319,1340,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191341,1,1319,1341,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191342,1,1319,1342,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191343,1,1319,1343,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191344,1,1319,1344,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191345,1,1319,1345,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191346,1,1319,1346,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191347,1,1319,1347,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191348,1,1319,1348,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191349,1,1319,1349,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191350,1,1319,1350,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191351,1,1319,1351,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191352,1,1319,1352,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191353,1,1319,1353,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191354,1,1319,1354,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191355,1,1319,1355,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191356,1,1319,1356,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191357,1,1319,1357,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191358,1,1319,1358,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191359,1,1319,1359,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191360,1,1319,1360,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191361,1,1319,1361,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191362,1,1319,1362,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191363,1,1319,1363,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
1013191364,1,1319,1364,2021,205,EAST 45 STREET,10017,RH,4,MIDTOWN 45 VACATION OWNERSHIP PLAN,MANHATTAN,40.752531,-73.972642,106,4,90,1081175,1013197503,Turtle Bay-East Midtown
